132c931102ce,0.02%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.27MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,174.42%,1.066GiB / 4GiB,1.27GB / 5.25MB
62ff5cd784ca,0.06%,180.5MiB / 5GiB,305kB / 314kB
687dcfdbd41b,2.84%,35.7MiB / 4GiB,48.8MB / 913kB
c9fca3d9fae1,0.01%,679.3MiB / 10GiB,45.5MB / 649kB
c050eff10e05,0.61%,47.19MiB / 4GiB,1.15MB / 49MB
132c931102ce,0.02%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.27MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,65.67%,1.067GiB / 4GiB,1.29GB / 5.37MB
62ff5cd784ca,0.07%,180.5MiB / 5GiB,305kB / 314kB
687dcfdbd41b,0.07%,35.7MiB / 4GiB,48.8MB / 913kB
c9fca3d9fae1,0.01%,679.3MiB / 10GiB,45.5MB / 649kB
c050eff10e05,1.66%,47.19MiB / 4GiB,1.15MB / 49MB
132c931102ce,0.02%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.27MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,65.67%,1.067GiB / 4GiB,1.29GB / 5.37MB
62ff5cd784ca,0.07%,180.5MiB / 5GiB,305kB / 314kB
687dcfdbd41b,0.07%,35.7MiB / 4GiB,48.8MB / 913kB
c9fca3d9fae1,0.01%,679.3MiB / 10GiB,45.5MB / 649kB
c050eff10e05,1.66%,47.19MiB / 4GiB,1.15MB / 49MB
132c931102ce,0.02%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.27MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,144.01%,1.066GiB / 4GiB,1.29GB / 5.4MB
62ff5cd784ca,0.06%,180.5MiB / 5GiB,305kB / 314kB
687dcfdbd41b,2.53%,35.7MiB / 4GiB,48.8MB / 914kB
c9fca3d9fae1,0.01%,679.3MiB / 10GiB,45.5MB / 649kB
c050eff10e05,0.65%,47.21MiB / 4GiB,1.15MB / 49MB
132c931102ce,0.04%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.27MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,144.01%,1.066GiB / 4GiB,1.29GB / 5.4MB
62ff5cd784ca,0.06%,180.5MiB / 5GiB,305kB / 314kB
687dcfdbd41b,2.53%,35.7MiB / 4GiB,48.8MB / 914kB
c9fca3d9fae1,0.01%,679.3MiB / 10GiB,45.5MB / 649kB
c050eff10e05,0.65%,47.21MiB / 4GiB,1.15MB / 49MB
132c931102ce,0.04%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.27MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,70.92%,1.066GiB / 4GiB,1.32GB / 5.48MB
62ff5cd784ca,0.16%,180.5MiB / 5GiB,308kB / 316kB
687dcfdbd41b,0.12%,35.7MiB / 4GiB,48.8MB / 915kB
c9fca3d9fae1,0.46%,679.3MiB / 10GiB,45.5MB / 650kB
c050eff10e05,1.76%,47.2MiB / 4GiB,1.15MB / 49MB
132c931102ce,0.02%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.27MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,70.92%,1.066GiB / 4GiB,1.32GB / 5.48MB
62ff5cd784ca,0.16%,180.5MiB / 5GiB,308kB / 316kB
687dcfdbd41b,0.12%,35.7MiB / 4GiB,48.8MB / 915kB
c9fca3d9fae1,0.46%,679.3MiB / 10GiB,45.5MB / 650kB
c050eff10e05,1.76%,47.2MiB / 4GiB,1.15MB / 49MB
132c931102ce,0.02%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.27MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,140.22%,1.066GiB / 4GiB,1.32GB / 5.51MB
62ff5cd784ca,0.05%,180.5MiB / 5GiB,308kB / 316kB
687dcfdbd41b,2.67%,35.86MiB / 4GiB,48.8MB / 916kB
c9fca3d9fae1,0.01%,679.3MiB / 10GiB,45.5MB / 650kB
c050eff10e05,0.62%,47.19MiB / 4GiB,1.16MB / 49MB
132c931102ce,0.02%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.27MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,140.22%,1.066GiB / 4GiB,1.32GB / 5.51MB
62ff5cd784ca,0.05%,180.5MiB / 5GiB,308kB / 316kB
687dcfdbd41b,2.67%,35.86MiB / 4GiB,48.8MB / 916kB
c9fca3d9fae1,0.01%,679.3MiB / 10GiB,45.5MB / 650kB
c050eff10e05,0.62%,47.19MiB / 4GiB,1.16MB / 49MB
132c931102ce,0.02%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.27MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,84.98%,1.066GiB / 4GiB,1.34GB / 5.58MB
62ff5cd784ca,0.07%,180.5MiB / 5GiB,308kB / 316kB
687dcfdbd41b,0.07%,35.7MiB / 4GiB,48.8MB / 916kB
c9fca3d9fae1,0.01%,679.3MiB / 10GiB,45.5MB / 650kB
c050eff10e05,1.75%,47.19MiB / 4GiB,1.16MB / 49MB
132c931102ce,0.05%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.27MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,84.98%,1.066GiB / 4GiB,1.34GB / 5.58MB
62ff5cd784ca,0.07%,180.5MiB / 5GiB,308kB / 316kB
687dcfdbd41b,0.07%,35.7MiB / 4GiB,48.8MB / 916kB
c9fca3d9fae1,0.01%,679.3MiB / 10GiB,45.5MB / 650kB
c050eff10e05,1.75%,47.19MiB / 4GiB,1.16MB / 49MB
132c931102ce,0.05%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.27MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,84.98%,1.066GiB / 4GiB,1.34GB / 5.58MB
62ff5cd784ca,0.07%,180.5MiB / 5GiB,308kB / 316kB
687dcfdbd41b,0.07%,35.7MiB / 4GiB,48.8MB / 916kB
c9fca3d9fae1,0.01%,679.3MiB / 10GiB,45.5MB / 650kB
c050eff10e05,1.75%,47.19MiB / 4GiB,1.16MB / 49MB
132c931102ce,0.05%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.27MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,128.72%,1.066GiB / 4GiB,1.35GB / 5.62MB
62ff5cd784ca,0.82%,180.5MiB / 5GiB,308kB / 317kB
687dcfdbd41b,3.19%,36.43MiB / 4GiB,48.8MB / 917kB
c9fca3d9fae1,0.01%,679.3MiB / 10GiB,45.5MB / 650kB
c050eff10e05,0.88%,47.98MiB / 4GiB,1.16MB / 49MB
132c931102ce,0.03%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.27MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,128.72%,1.066GiB / 4GiB,1.35GB / 5.62MB
62ff5cd784ca,0.82%,180.5MiB / 5GiB,308kB / 317kB
687dcfdbd41b,3.19%,36.43MiB / 4GiB,48.8MB / 917kB
c9fca3d9fae1,0.01%,679.3MiB / 10GiB,45.5MB / 650kB
c050eff10e05,0.88%,47.98MiB / 4GiB,1.16MB / 49MB
132c931102ce,0.03%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.27MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,97.73%,1.066GiB / 4GiB,1.36GB / 5.69MB
62ff5cd784ca,6.91%,180.5MiB / 5GiB,312kB / 320kB
687dcfdbd41b,1.14%,35.7MiB / 4GiB,48.8MB / 919kB
c9fca3d9fae1,0.01%,679.3MiB / 10GiB,45.5MB / 650kB
c050eff10e05,2.78%,47.2MiB / 4GiB,1.16MB / 49MB
132c931102ce,0.08%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.27MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,97.73%,1.066GiB / 4GiB,1.36GB / 5.69MB
62ff5cd784ca,6.91%,180.5MiB / 5GiB,312kB / 320kB
687dcfdbd41b,1.14%,35.7MiB / 4GiB,48.8MB / 919kB
c9fca3d9fae1,0.01%,679.3MiB / 10GiB,45.5MB / 650kB
c050eff10e05,2.78%,47.2MiB / 4GiB,1.16MB / 49MB
132c931102ce,0.08%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.27MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,109.05%,1.066GiB / 4GiB,1.37GB / 5.75MB
62ff5cd784ca,0.85%,180.5MiB / 5GiB,341kB / 351kB
687dcfdbd41b,2.92%,35.7MiB / 4GiB,48.8MB / 923kB
c9fca3d9fae1,2.97%,679.4MiB / 10GiB,45.5MB / 670kB
c050eff10e05,1.50%,47.25MiB / 4GiB,1.17MB / 49MB
132c931102ce,0.04%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,7.34%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,109.05%,1.066GiB / 4GiB,1.37GB / 5.75MB
62ff5cd784ca,0.85%,180.5MiB / 5GiB,341kB / 351kB
687dcfdbd41b,2.92%,35.7MiB / 4GiB,48.8MB / 923kB
c9fca3d9fae1,2.97%,679.4MiB / 10GiB,45.5MB / 670kB
c050eff10e05,1.50%,47.25MiB / 4GiB,1.17MB / 49MB
132c931102ce,0.04%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,7.34%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,90.55%,1.066GiB / 4GiB,1.39GB / 5.8MB
62ff5cd784ca,13.75%,180.5MiB / 5GiB,346kB / 356kB
687dcfdbd41b,1.67%,35.7MiB / 4GiB,48.8MB / 925kB
c9fca3d9fae1,0.01%,679.4MiB / 10GiB,45.5MB / 670kB
c050eff10e05,3.30%,47.25MiB / 4GiB,1.18MB / 49MB
132c931102ce,0.08%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,90.55%,1.066GiB / 4GiB,1.39GB / 5.8MB
62ff5cd784ca,13.75%,180.5MiB / 5GiB,346kB / 356kB
687dcfdbd41b,1.67%,35.7MiB / 4GiB,48.8MB / 925kB
c9fca3d9fae1,0.01%,679.4MiB / 10GiB,45.5MB / 670kB
c050eff10e05,3.30%,47.25MiB / 4GiB,1.18MB / 49MB
132c931102ce,0.08%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,185.86%,1.066GiB / 4GiB,1.39GB / 5.8MB
62ff5cd784ca,0.06%,180.5MiB / 5GiB,346kB / 356kB
687dcfdbd41b,2.74%,35.7MiB / 4GiB,48.8MB / 926kB
c9fca3d9fae1,0.01%,679.4MiB / 10GiB,45.5MB / 670kB
c050eff10e05,0.61%,47.25MiB / 4GiB,1.18MB / 49MB
132c931102ce,0.03%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,185.86%,1.066GiB / 4GiB,1.39GB / 5.8MB
62ff5cd784ca,0.06%,180.5MiB / 5GiB,346kB / 356kB
687dcfdbd41b,2.74%,35.7MiB / 4GiB,48.8MB / 926kB
c9fca3d9fae1,0.01%,679.4MiB / 10GiB,45.5MB / 670kB
c050eff10e05,0.61%,47.25MiB / 4GiB,1.18MB / 49MB
132c931102ce,0.03%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,174.38%,1.102GiB / 4GiB,1.39GB / 5.81MB
62ff5cd784ca,0.07%,180.5MiB / 5GiB,346kB / 356kB
687dcfdbd41b,0.07%,35.7MiB / 4GiB,48.8MB / 926kB
c9fca3d9fae1,0.01%,679.4MiB / 10GiB,45.5MB / 670kB
c050eff10e05,1.76%,47.25MiB / 4GiB,1.18MB / 49MB
132c931102ce,0.03%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,174.38%,1.102GiB / 4GiB,1.39GB / 5.81MB
62ff5cd784ca,0.07%,180.5MiB / 5GiB,346kB / 356kB
687dcfdbd41b,0.07%,35.7MiB / 4GiB,48.8MB / 926kB
c9fca3d9fae1,0.01%,679.4MiB / 10GiB,45.5MB / 670kB
c050eff10e05,1.76%,47.25MiB / 4GiB,1.18MB / 49MB
132c931102ce,0.03%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,99.51%,1.144GiB / 4GiB,1.4GB / 5.86MB
62ff5cd784ca,0.06%,180.5MiB / 5GiB,346kB / 356kB
687dcfdbd41b,2.00%,35.7MiB / 4GiB,48.8MB / 927kB
c9fca3d9fae1,0.01%,679.4MiB / 10GiB,45.5MB / 670kB
c050eff10e05,0.55%,47.25MiB / 4GiB,1.18MB / 49MB
132c931102ce,0.02%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,99.51%,1.144GiB / 4GiB,1.4GB / 5.86MB
62ff5cd784ca,0.06%,180.5MiB / 5GiB,346kB / 356kB
687dcfdbd41b,2.00%,35.7MiB / 4GiB,48.8MB / 927kB
c9fca3d9fae1,0.01%,679.4MiB / 10GiB,45.5MB / 670kB
c050eff10e05,0.55%,47.25MiB / 4GiB,1.18MB / 49MB
132c931102ce,0.02%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,194.28%,1.144GiB / 4GiB,1.4GB / 5.86MB
62ff5cd784ca,0.15%,180.5MiB / 5GiB,348kB / 359kB
687dcfdbd41b,0.12%,35.7MiB / 4GiB,48.8MB / 928kB
c9fca3d9fae1,0.47%,679.4MiB / 10GiB,45.5MB / 672kB
c050eff10e05,1.67%,47.27MiB / 4GiB,1.18MB / 49MB
132c931102ce,2.54%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,194.28%,1.144GiB / 4GiB,1.4GB / 5.86MB
62ff5cd784ca,0.15%,180.5MiB / 5GiB,348kB / 359kB
687dcfdbd41b,0.12%,35.7MiB / 4GiB,48.8MB / 928kB
c9fca3d9fae1,0.47%,679.4MiB / 10GiB,45.5MB / 672kB
c050eff10e05,1.67%,47.27MiB / 4GiB,1.18MB / 49MB
132c931102ce,2.54%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,139.13%,1.054GiB / 4GiB,1.41GB / 5.89MB
62ff5cd784ca,0.06%,180.5MiB / 5GiB,348kB / 359kB
687dcfdbd41b,2.65%,35.7MiB / 4GiB,48.8MB / 929kB
c9fca3d9fae1,0.01%,679.4MiB / 10GiB,45.5MB / 672kB
c050eff10e05,0.66%,47.25MiB / 4GiB,1.18MB / 49MB
132c931102ce,0.04%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,139.13%,1.054GiB / 4GiB,1.41GB / 5.89MB
62ff5cd784ca,0.06%,180.5MiB / 5GiB,348kB / 359kB
687dcfdbd41b,2.65%,35.7MiB / 4GiB,48.8MB / 929kB
c9fca3d9fae1,0.01%,679.4MiB / 10GiB,45.5MB / 672kB
c050eff10e05,0.66%,47.25MiB / 4GiB,1.18MB / 49MB
132c931102ce,0.04%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,89.75%,1.102GiB / 4GiB,1.43GB / 5.99MB
62ff5cd784ca,0.07%,180.5MiB / 5GiB,348kB / 359kB
687dcfdbd41b,0.07%,35.7MiB / 4GiB,48.8MB / 929kB
c9fca3d9fae1,0.01%,679.4MiB / 10GiB,45.5MB / 672kB
c050eff10e05,1.92%,47.26MiB / 4GiB,1.18MB / 49MB
132c931102ce,0.01%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,89.75%,1.102GiB / 4GiB,1.43GB / 5.99MB
62ff5cd784ca,0.07%,180.5MiB / 5GiB,348kB / 359kB
687dcfdbd41b,0.07%,35.7MiB / 4GiB,48.8MB / 929kB
c9fca3d9fae1,0.01%,679.4MiB / 10GiB,45.5MB / 672kB
c050eff10e05,1.92%,47.26MiB / 4GiB,1.18MB / 49MB
132c931102ce,0.01%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,200.08%,1.174GiB / 4GiB,1.43GB / 5.99MB
62ff5cd784ca,0.06%,180.5MiB / 5GiB,348kB / 359kB
687dcfdbd41b,2.91%,35.7MiB / 4GiB,48.8MB / 930kB
c9fca3d9fae1,0.01%,679.4MiB / 10GiB,45.5MB / 672kB
c050eff10e05,0.65%,47.25MiB / 4GiB,1.18MB / 49MB
132c931102ce,0.05%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.63%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,200.08%,1.174GiB / 4GiB,1.43GB / 5.99MB
62ff5cd784ca,0.06%,180.5MiB / 5GiB,348kB / 359kB
687dcfdbd41b,2.91%,35.7MiB / 4GiB,48.8MB / 930kB
c9fca3d9fae1,0.01%,679.4MiB / 10GiB,45.5MB / 672kB
c050eff10e05,0.65%,47.25MiB / 4GiB,1.18MB / 49MB
132c931102ce,0.05%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.63%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,200.57%,1.174GiB / 4GiB,1.43GB / 5.99MB
62ff5cd784ca,0.06%,180.5MiB / 5GiB,348kB / 359kB
687dcfdbd41b,0.10%,35.7MiB / 4GiB,48.8MB / 930kB
c9fca3d9fae1,0.01%,679.4MiB / 10GiB,45.5MB / 672kB
c050eff10e05,1.83%,47.25MiB / 4GiB,1.18MB / 49MB
132c931102ce,0.03%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,200.57%,1.174GiB / 4GiB,1.43GB / 5.99MB
62ff5cd784ca,0.06%,180.5MiB / 5GiB,348kB / 359kB
687dcfdbd41b,0.10%,35.7MiB / 4GiB,48.8MB / 930kB
c9fca3d9fae1,0.01%,679.4MiB / 10GiB,45.5MB / 672kB
c050eff10e05,1.83%,47.25MiB / 4GiB,1.18MB / 49MB
132c931102ce,0.03%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,100.11%,1.078GiB / 4GiB,1.45GB / 6.05MB
62ff5cd784ca,0.13%,180.5MiB / 5GiB,351kB / 361kB
687dcfdbd41b,2.03%,35.7MiB / 4GiB,48.8MB / 932kB
c9fca3d9fae1,0.47%,679.4MiB / 10GiB,45.5MB / 674kB
c050eff10e05,0.70%,47.25MiB / 4GiB,1.18MB / 49MB
132c931102ce,0.02%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,6.86%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,100.11%,1.078GiB / 4GiB,1.45GB / 6.05MB
62ff5cd784ca,0.13%,180.5MiB / 5GiB,351kB / 361kB
687dcfdbd41b,2.03%,35.7MiB / 4GiB,48.8MB / 932kB
c9fca3d9fae1,0.47%,679.4MiB / 10GiB,45.5MB / 674kB
c050eff10e05,0.70%,47.25MiB / 4GiB,1.18MB / 49MB
132c931102ce,0.02%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,6.86%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,104.94%,1.174GiB / 4GiB,1.46GB / 6.1MB
62ff5cd784ca,13.91%,181.7MiB / 5GiB,356kB / 366kB
687dcfdbd41b,1.80%,35.7MiB / 4GiB,48.8MB / 934kB
c9fca3d9fae1,0.01%,679.4MiB / 10GiB,45.5MB / 674kB
c050eff10e05,3.70%,47.25MiB / 4GiB,1.19MB / 49MB
132c931102ce,0.09%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,104.94%,1.174GiB / 4GiB,1.46GB / 6.1MB
62ff5cd784ca,13.91%,181.7MiB / 5GiB,356kB / 366kB
687dcfdbd41b,1.80%,35.7MiB / 4GiB,48.8MB / 934kB
c9fca3d9fae1,0.01%,679.4MiB / 10GiB,45.5MB / 674kB
c050eff10e05,3.70%,47.25MiB / 4GiB,1.19MB / 49MB
132c931102ce,0.09%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,199.19%,1.174GiB / 4GiB,1.46GB / 6.1MB
62ff5cd784ca,0.06%,181.7MiB / 5GiB,356kB / 366kB
687dcfdbd41b,2.95%,35.7MiB / 4GiB,48.8MB / 935kB
c9fca3d9fae1,0.01%,679.4MiB / 10GiB,45.5MB / 674kB
c050eff10e05,0.68%,47.25MiB / 4GiB,1.19MB / 49MB
132c931102ce,0.03%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,199.19%,1.174GiB / 4GiB,1.46GB / 6.1MB
62ff5cd784ca,0.06%,181.7MiB / 5GiB,356kB / 366kB
687dcfdbd41b,2.95%,35.7MiB / 4GiB,48.8MB / 935kB
c9fca3d9fae1,0.01%,679.4MiB / 10GiB,45.5MB / 674kB
c050eff10e05,0.68%,47.25MiB / 4GiB,1.19MB / 49MB
132c931102ce,0.03%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,175.58%,1.031GiB / 4GiB,1.46GB / 6.1MB
62ff5cd784ca,0.06%,181.7MiB / 5GiB,356kB / 366kB
687dcfdbd41b,0.07%,35.7MiB / 4GiB,48.8MB / 935kB
c9fca3d9fae1,0.01%,679.4MiB / 10GiB,45.5MB / 674kB
c050eff10e05,1.56%,47.25MiB / 4GiB,1.19MB / 49MB
132c931102ce,0.01%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,175.58%,1.031GiB / 4GiB,1.46GB / 6.1MB
62ff5cd784ca,0.06%,181.7MiB / 5GiB,356kB / 366kB
687dcfdbd41b,0.07%,35.7MiB / 4GiB,48.8MB / 935kB
c9fca3d9fae1,0.01%,679.4MiB / 10GiB,45.5MB / 674kB
c050eff10e05,1.56%,47.25MiB / 4GiB,1.19MB / 49MB
132c931102ce,0.01%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,62.28%,1.03GiB / 4GiB,1.47GB / 6.17MB
62ff5cd784ca,0.07%,181.7MiB / 5GiB,356kB / 366kB
687dcfdbd41b,2.79%,35.7MiB / 4GiB,48.8MB / 936kB
c9fca3d9fae1,0.01%,679.4MiB / 10GiB,45.5MB / 674kB
c050eff10e05,0.65%,47.25MiB / 4GiB,1.19MB / 49MB
132c931102ce,0.04%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,62.28%,1.03GiB / 4GiB,1.47GB / 6.17MB
62ff5cd784ca,0.07%,181.7MiB / 5GiB,356kB / 366kB
687dcfdbd41b,2.79%,35.7MiB / 4GiB,48.8MB / 936kB
c9fca3d9fae1,0.01%,679.4MiB / 10GiB,45.5MB / 674kB
c050eff10e05,0.65%,47.25MiB / 4GiB,1.19MB / 49MB
132c931102ce,0.04%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,196.61%,1.126GiB / 4GiB,1.47GB / 6.17MB
62ff5cd784ca,0.14%,181.7MiB / 5GiB,358kB / 368kB
687dcfdbd41b,0.07%,35.7MiB / 4GiB,48.8MB / 936kB
c9fca3d9fae1,0.56%,679.4MiB / 10GiB,45.5MB / 676kB
c050eff10e05,1.77%,47.25MiB / 4GiB,1.19MB / 49MB
132c931102ce,0.03%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,196.61%,1.126GiB / 4GiB,1.47GB / 6.17MB
62ff5cd784ca,0.14%,181.7MiB / 5GiB,358kB / 368kB
687dcfdbd41b,0.07%,35.7MiB / 4GiB,48.8MB / 936kB
c9fca3d9fae1,0.56%,679.4MiB / 10GiB,45.5MB / 676kB
c050eff10e05,1.77%,47.25MiB / 4GiB,1.19MB / 49MB
132c931102ce,0.03%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,160.53%,1.042GiB / 4GiB,1.48GB / 6.19MB
62ff5cd784ca,0.06%,181.7MiB / 5GiB,358kB / 368kB
687dcfdbd41b,2.62%,35.7MiB / 4GiB,48.8MB / 938kB
c9fca3d9fae1,0.01%,679.4MiB / 10GiB,45.5MB / 676kB
c050eff10e05,0.66%,47.25MiB / 4GiB,1.19MB / 49MB
132c931102ce,0.03%,106.2MiB / 15.42GiB,70kB / 17.9kB
f1b80b6acbdb,0.00%,47.26MiB / 15.42GiB,26.4kB / 26.6kB
[2J[H870f81ed520b,160.53%,1.042GiB / 4GiB,1.48GB / 6.19MB
62ff5cd784ca,0.06%,181.7MiB / 5GiB,358kB / 368kB
687dcfdbd41b,2.62%,35.7MiB / 4GiB,48.8MB / 938kB
c9fca3d9fae1,0.01%,679.4MiB / 10GiB,45.5MB / 676kB
c050eff10e05,0.66%,47.25MiB / 4GiB,1.19MB / 49MB
132c931102ce,0.03%,106.2MiB / 15.42GiB,70kB / 17.9kB
